Sample,SIO2,TIO2,AL2O3,FE2O3,FEO,MNO,MGO,CAO,NA2O,K2O,P2O5,S,CL,H2O,CO2,SUM,CO2obsvol,CO2riker,CO2vbg,FO,TcCO2,TcMGO,Teqolv,Ti,OLV ADD,KD,Pglass,Dglass,Pobsvol,Dobsvol,VBvol riker,Priker,Driker,VBvol vbg,Pvbg,Dvbg,Tg,aMgO,Rmi,CR,Initial density,,Error Messages,,SIO2 1sig,TIO2 1sig,AL2O3 1sig,FE2O3 1sig,FEO 1sig,MNO 1sig,MGO 1sig,CAO 1sig,NA2O 1sig,K2O 1sig,P2O5 1sig,S 1sig,CL 1sig,H2O 1sig,CO2 1sig,CO2obsvol 1sig,CO2riker 1sig,CO2vbg 1sig,FO 1sig,TcCO2 1sig,TcMGO 1sig,Teqolv 1sig,Ti 1sig,OLV ADD 1sig,KD 1sig,Pglass 1sig,Dglass 1sig,Pobsvol 1sig,Dobsvol 1sig,VBvol riker 1sig,Priker 1sig,Driker 1sig,VBvol vbg 1sig,Pvbg 1sig,Dvbg 1sig,Tg 1sig,aMgO 1sig,Rmi 1sig,CR 1sig,Initial density 1sig,,SIO2norm100,TIO2norm100,AL2O3norm100,FE2O3norm100,FEOnorm100,MNOnorm100,MGOnorm100,CAOnorm100,NA2Onorm100,K2Onorm100,P2O5norm100,Snorm100,CLnorm100,H2Onorm100,CO2norm100,,SIO2normANHYD,TIO2normANHYD,AL2O3normANHYD,FE2O3normANHYD,FEOnormANHYD,MNOnormANHYD,MGOnormANHYD,CAOnormANHYD,NA2OnormANHYD,K2OnormANHYD,P2O5normANHYD,,SIO2normANHYD-FEOT,TIO2normANHYD-FEOT,AL2O3normANHYD-FEOT,FEOTnormANHYD-FEOT,MNOnormANHYD-FEOT,MGOnormANHYD-FEOT,CAOnormANHYD-FEOT,NA2OnormANHYD-FEOT,K2OnormANHYD-FEOT,P2O5normANHYD-FEOT
fuego 19.1,49.949347559512084,0.7202662780114695,17.554143980013418,2.2374762083484203,8.347112696516946,0.18871174087817655,4.353071260685479,8.625410983594143,2.7733709771991704,0.5760154184920256,0.34615581167381715,2460.599925443469,1258.1582543533425,4.117094169074826,488.6031901364226,100.20891322099331,2154.9812531988478,701.9273016634106,2197.820091817029,73.76,683.8552820741411,926.8186896768635,1035.170493017261,1064.3911641052578,1.2100000000000009,0.33054112208650777,285.703125,10.922730682670668,556.71875,20.24506126531633,0.2362059335479171,320.3125,12.153038259564891,2.3561697643203887,562.8125,20.455113778444613,465.90828976249486,78.24351645517385,29.0,1.53,2507.5334621992756,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.5047,0.03645,0.88835,,,0.00955,0.1977,0.4365,0.14035,0.02915,0.017517659,124.5218193,63.67071425,0.208350838,24.72639193,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.845214316771894,0.7187646835596825,17.517547507276934,2.232811569779283,8.329710829323977,0.18831831901220766,4.34399607855794,8.607428926578917,2.76758911762967,0.5748145548906651,0.3454341540561674,2455.4701237174827,1255.5352751692792,4.1085109465215846,487.5845615238769,,52.20945142214936,0.7528568257683058,18.348432405247593,2.338717342980303,8.724802147310864,0.1972505538021213,4.550038661688839,9.015692851793295,2.89886023310238,0.6020789155321293,0.3618186406248101,,52.33202846932427,0.7546243786564216,18.391510748406922,10.854714937282903,0.1977136575080611,4.560721216063369,9.036859843169497,2.905666160340982,0.6034924729172754,0.36266811633031076
fuego 5.3,51.79030516552484,0.9147947726765887,16.775852679905917,2.183791257459032,8.135796336874272,0.20817762124153721,3.9928344409882204,7.313907828464554,3.8174138621963594,0.8099642365644606,0.4426903682444306,2085.7998299200353,1528.6887482421873,4.01107337985978,187.55703536724042,100.77680651135293,783.2509583022988,282.41019139361373,1098.8136365028297,73.39,674.0862612211947,913.5677183641075,1029.6625491083005,1053.0095514107106,1.1200000000000008,0.31716382752673217,211.9140625,8.292073018254564,328.359375,12.433108277069268,0.2287152417307977,227.03125,8.832208052013003,2.6881002804862435,385.46875,14.383595898974743,452.7290326059783,76.49711084703331,26.0,1.53,2463.0518301602656,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.5971,0.04625,0.84815,,,0.010525,0.1811,0.369775,0.193,0.04095,0.022381446,105.4534252,77.28712135,0.202790997,9.482468795,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.391095787194295,0.907743363125456,16.646541263456335,2.166958185178272,8.07308409396535,0.20657294912206323,3.962056924812765,7.257530856210066,3.7879885207181196,0.8037208804321604,0.4392780279206006,2069.722093927496,1516.9053288764158,3.98015527452531,186.11131058822681,,53.73244919006362,0.9490997105554991,17.404949610976143,2.265683749267274,8.440889890388279,0.21598431251019737,4.1425663169783995,7.588180442608859,3.96056744080457,0.8403380139945446,0.45929132185261884,,53.85465345844359,0.9512582579043799,17.444533869007564,10.503492670818488,0.21647552787986157,4.151987798664283,7.605438320358749,3.969575000552332,0.842249203485067,0.46033589288569676
fuego 9.2,50.6115261219805,0.6920597510314604,17.040732007131393,2.491265686228328,9.181646843877145,0.1626042968039535,4.642745601167565,8.148061653261522,3.140047609622686,0.5423448192180644,0.3483770853954188,2448.2250576091897,1204.7203815145742,4.356626981281962,499.86178799862984,101.77331917971222,1702.6275100939813,639.8699008857957,2116.1873895399426,73.13,723.4991148013202,960.865682455138,1050.5826743421533,1074.2865120140582,0.8700000000000006,0.3310982681152065,302.34375,11.522880720180044,504.6875,18.46461615403851,0.15865480071814717,324.296875,12.293073268317078,2.1932639488370964,565.0,20.53513378344586,457.8049450188739,99.27563120788939,45.0,1.53,2503.6197241839227,,"['Intermediate SiO2 outside VolatileCalc calibration [1]', 'Tg outside VolatileCalc calibration [1]', 'Initial SiO2 outside VolatileCalc calibration [1]']",,2.53575,0.0349,0.85935,,,0.0082,0.218,0.4109,0.15835,0.02735,0.017568368,123.4619618,60.75305095,0.21970109,25.20761593,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.729660514078574,0.6800011600382369,16.74381079882117,2.447857362133615,9.021663946779718,0.15977104619809582,4.5618494499224935,8.006088156438725,3.0853347762766417,0.5328948918924293,0.3423068916326208,2405.566682252047,1183.729086586307,4.28071621953195,491.15209371915,,52.17607182411968,0.7134532791872839,17.567509325776285,2.568277768671394,9.465477567999669,0.16763085642795786,4.786266024932808,8.399941330030227,3.237115379922819,0.5591102345493473,0.3591464083825488,,52.31062555864074,0.7152931609523301,17.612813119323352,11.806904477312735,0.16806314956473092,4.798609038608442,8.421603433676575,3.2454633821433085,0.560552090316511,0.36007258946131215
VF-127-9,50.4801790524035,1.2233817491800405,16.046845218113383,2.520354980003428,9.160354629408896,0.184535196716978,4.49190211633943,7.7742602297069805,3.416060367036508,0.769140880028375,0.18576600634341492,0.0,0.0,3.985685666432656,0.0,100.2384660917136,0,0,0,73.06781702,847.5715316727986,0,1052.5823616922423,1056.8124437125289,0.36000000000000015,0.322028773442702,160.078125,6.401600400100025,0,0,0,0,0,0,0,0,463.6292380322118,96.8812350617619,96.8812350617619,1.53,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.526220677,0.061388772,0.805223822,,,0.009259897,0.218701675,0.390109049,0.171416446,0.03859516,0.009321659,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.36008732038702,1.2204713388777342,16.00866996850416,2.5143590861590184,9.138562257155442,0.18409618972833913,4.481215935835995,7.755765359172484,3.4079336009700802,0.7673111032292198,0.18532407127364414,0.0,0.0,3.9762037687068514,0.0,,52.44542425617536,1.2710092568491844,16.671565379423214,2.6184749872861364,9.51697664102274,0.191719341406692,4.666776478032654,8.076920163092824,3.549051104750502,0.799084324244995,0.19299806771568667,,52.5833229992081,1.2743512181620789,16.71540119432636,11.904422688235645,0.192223443653361,4.679047188384658,8.098157423613891,3.558382894763554,0.8011854174376499,0.19350553221470074
VF-131-4,54.64900622008072,0.9692020367721101,16.774529795154745,1.989758579628881,7.47223712435309,0.15815393269389807,4.053142358822057,6.840201760600235,3.9948303793462974,0.9797737182458246,0.291600654982153,0.0,0.0,3.9516319704637173,0.0,102.12406853114372,0,0,0,73.10726569,814.0046080494973,0,1033.058562899594,1048.2645568448743,1.2500000000000009,0.35561876844149765,162.34375,6.491622905726431,0,0,0,0,0,0,0,0,452.2824875399856,77.33185865227973,77.33185865227973,1.53,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.74214988,0.049053254,0.848992514,,,0.008004487,0.182089411,0.346196296,0.202186358,0.049588308,0.014758493,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,53.51236687501828,0.9490436982311792,16.425637987620117,1.9483737851886356,7.316822793908137,0.15486450448815353,3.968841446603757,6.697933071981214,3.911742292296194,0.9593955003340209,0.2855356814277592,0.0,0.0,3.8694423629025603,0.0,,55.66634397049154,0.9872445573590813,17.08680194036589,2.0267996286299965,7.611339176383312,0.16109810272065903,4.128595052560222,6.967537936549362,4.069197545970154,0.9980130396786376,0.297029049291158,,55.77957092737279,0.9892526413997111,17.121556990698746,9.45434016059975,0.16142578093031607,4.136992734546382,6.981710110635887,4.077474411706534,1.0000430271243828,0.2976332149855028
FuegoNL-2,50.916730561387155,1.098640995370047,16.54681957876217,2.1755912482460835,7.709593616979733,0.19784080000083387,3.6729451132061954,7.3196601451243515,3.4920155513687807,0.6556405579275425,0.21047645191387235,0.0,0.0,4.020097194170527,0.0,98.01605181445728,0,0,0,72.65178456,822.1434544604462,0,1035.2930359986517,1029.543493079174,-0.49000000000000027,0.31978323771438405,162.0703125,6.471617904476119,0,0,0,0,0,0,0,0,458.8611838779202,81.76250426859815,81.76250426859815,1.53,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.542441521,0.054657435,0.823204952,,,0.009842588,0.191867193,0.364153392,0.173727917,0.032618145,0.010471212,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.947338847897754,1.1208786469483136,16.881744645341378,2.2196275079151735,7.865643916747293,0.20184530629262964,3.747289393128197,7.467817780479817,3.5626976262817713,0.6689114137842023,0.2147367171168052,0.0,0.0,4.101468198066682,0.0,,54.16906585722149,1.1688173175198882,17.603757146364405,2.3145583839589357,8.202048320189945,0.21047799429246367,3.9075565837314015,7.787207624725351,3.715070042615551,0.6975199736798442,0.22392075570074174,,54.29492687597848,1.171533047171044,17.64465921423894,10.308693370887156,0.21096703678135212,3.9166357333289845,7.80530108580706,3.7237019525980792,0.6991406509631131,0.2244410322458019
FuegoNL-3A,52.88771310929547,1.218046026992477,17.488216126636647,2.1605727352490107,8.106991764076103,0.2334815932551016,3.961151033037216,8.063536088388922,3.742338836576027,0.47363231561906294,0.20268544625550436,0.0,0.0,3.948756043871713,0.0,102.48712111925322,0,0,0,73.1882104,785.6148980829763,0,1015.7165112405773,1032.3980050996606,1.330000000000001,0.31898602725397945,164.53125,6.571642910727682,0,0,0,0,0,0,0,0,464.67780062984,63.242788903104234,63.242788903104234,1.53,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.653440024,0.061692645,0.885758246,,,0.011825577,0.176117138,0.408408927,0.189545203,0.023988938,0.010265787,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.604252838515905,1.188486917858848,17.06381829799619,2.108140722125451,7.9102541622209,0.2278155447291999,3.865023224164968,7.8678530534644,3.651521084509214,0.46213837450653733,0.19776674770643735,0.0,0.0,3.852929032201979,0.0,,53.67220479945709,1.2361134935217122,17.747621561671156,2.1926208473178748,8.227244036243428,0.23694486211181706,4.019907403585345,8.183143775746984,3.7978495317160488,0.480657777563831,0.20569191106474186,,53.79032701211881,1.2388339418711205,17.78668066751897,10.222716213965425,0.23746633223766805,4.028754447581039,8.201153303265594,3.806207868991716,0.48171561300083315,0.20614459944883876
FuegoNL-3B,51.55112072609695,1.122468930636134,16.88158298292853,2.243089590375592,8.303357010952306,0.1687530604089752,4.074467771025046,7.661947586940364,3.5593169193400973,0.6264527832718428,0.2183031918553197,0.0,0.0,3.9632788944236568,0.0,100.37413944825478,0,0,0,73.1882104,809.4012897716528,0,1029.7799369247375,1041.2492089479422,0.9300000000000006,0.32028751215019385,162.734375,6.501625406351588,0,0,0,0,0,0,0,0,461.73724820326674,74.89956577127644,74.89956577127644,1.53,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.583752696,0.056643449,0.851899825,,,0.008515831,0.188382935,0.386646905,0.179614759,0.031612854,0.011016292,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.358966571935355,1.1182849853619845,16.81865774962024,2.234728589162109,8.272406674263824,0.16812404204568185,4.059280401726911,7.633388070928645,3.5460497483766806,0.6241177127050678,0.21748947792260784,0.0,0.0,3.948505975950927,0.0,,53.470242283869375,1.1642556908922124,17.51004283744846,2.3265943043036734,8.612470590194675,0.17503532220288784,4.226150194718013,7.9471830693413485,3.691821542608001,0.6497740811286111,0.22643008329277367,,53.59512715100979,1.1669749214597986,17.550939217939284,10.73105455878667,0.17544413394610264,4.236020772875876,7.965744475823972,3.700444145071761,0.6512916906685536,0.22695893241820847
FuegoNL-4,53.60526694124692,0.80570306591129,16.356338427037414,2.4005301715990477,8.390203876634597,0.22167670712559512,3.6763749543254294,6.592115184484388,3.883425503933523,0.6674951098627453,0.28107852877350464,0.0,0.0,4.038415894820132,0.0,100.91862436575458,0,0,0,70.83872237,836.8908594255487,0,1044.9017486166656,1033.9604364145744,-0.9600000000000006,0.3215301181550269,160.9375,6.431607901975494,0,0,0,0,0,0,0,0,450.7670183588732,90.29596960239881,90.29596960239881,1.53,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.672941745,0.039901936,0.82037344,,,0.010978399,0.199502667,0.326470347,0.192324199,0.033057274,0.013920237,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,53.11731831279021,0.7983690532594049,16.207452816397808,2.378679046296668,8.313830999346939,0.2196588672495007,3.6429102927536134,6.5321096337905855,3.848076138908719,0.6614191523693134,0.2785199764067384,0.0,0.0,4.001655710430508,0.0,,55.331494210532504,0.831648773911354,16.88305453217988,2.47783340837798,8.660389989924296,0.22881526642472239,3.7947636698453207,6.804398223876783,4.008481778916289,0.688990166720176,0.2901299792906954,,55.4691477705301,0.8337177477576221,16.92505615518224,10.917153281337935,0.22938451250156455,3.8042042738983435,6.821326189631585,4.018454070373914,0.6907042348219969,0.29085176396470824
FuegoNL-5,51.115574285717045,0.8525738754668708,16.800674454277054,2.181730811640976,7.779343330407187,0.1638571707381771,3.5966858434630944,7.541906157874563,3.5171448731304644,0.5194854725224978,0.21815489198502386,0.0,0.0,4.0118356517536045,0.0,98.29896681897657,0,0,0,71.94961723,812.3525832244092,0,1029.7704406124096,1026.5351927922036,-0.2900000000000001,0.32147851545417755,162.734375,6.501625406351588,0,0,0,0,0,0,0,0,457.9242341130878,76.44406538865401,76.44406538865401,1.53,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.553743386,0.042502931,0.837555469,,,0.008168688,0.18463228,0.375982808,0.175338433,0.025897645,0.010875565,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.00011347001178,0.867327402369281,17.09140492312244,2.219484987730099,7.913962457747204,0.16669266833692148,3.658925378215426,7.672416508469957,3.5780079760222683,0.5284750077578754,0.22192999483582485,0.0,0.0,4.081259225380914,0.0,,54.212673196155485,0.9042314310685604,17.81862937846758,2.3139221489002217,8.25069469619362,0.17378529679471122,3.81460947951019,7.998871176278143,3.7302491120369665,0.550961160968154,0.23137292362635917,,54.338600830455896,0.9063318204841965,17.86001929178153,10.356872316749003,0.17418897309420617,3.8234702258857944,8.017451313816425,3.738913902358786,0.5522409583199851,0.23191036705417198
FuegoNL-6B,51.42387926054982,1.1505138914631365,16.698909550667125,2.26366253193938,8.360578115004015,0.1683329455952803,4.158051091111269,7.965271895681847,3.542067225090482,0.5779069896930745,0.22358215635202405,0.0,0.0,3.9656697834161605,0.0,100.49842543656361,0,0,0,73.45109944,814.1864358571946,0,1032.0497806334697,1042.6887349176404,0.8700000000000006,0.32039811592611317,162.4609375,6.491622905726431,0,0,0,0,0,0,0,0,463.1498047214063,77.42476192534662,77.42476192534662,1.53,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.576887852,0.058023686,0.842173477,,,0.008489509,0.193497899,0.401711304,0.178636519,0.029145492,0.011275884,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,51.16884074269351,1.1448078778003954,16.6160907279167,2.252435818875833,8.319113537038808,0.1674980924965188,4.137429092096477,7.925767852661203,3.5245002194848296,0.575040839876501,0.22247329287079537,0.0,0.0,3.9460019061884326,0.0,,53.27091194342503,1.1918378209330898,17.29869766762704,2.344968313214804,8.660871699389242,0.17437909490548334,4.307399144443357,8.251366949786377,3.6692904922527125,0.5986641381807812,0.2316127358420998,,53.39631615567442,1.1946435075190802,17.339420258527174,10.796340266478637,0.17478959797801585,4.317539124722393,8.270791362370444,3.6779283110342615,0.6000734439709703,0.23215797172460267
FuegoNL-6C,51.44034561249677,1.1975656462204893,16.411686323973957,2.1331410066651406,9.050727588210632,0.16049739532679946,4.501899370711421,8.121318501077383,3.476219311292728,0.5113514241638134,0.22105739716537673,0.0,0.0,3.799182045953083,0.0,101.02499162325762,0,0,0,73.27827321,765.3713000648937,0,995.1367033192353,1057.4359776862134,5.339999999999931,0.32330662432364776,167.34375,6.681670417604401,0,0,0,0,0,0,0,0,465.06200744022385,54.42059558755099,54.42059558755099,1.53,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.607496854,0.063043341,0.863958933,,,0.00844905,0.142729987,0.427529842,0.182998302,0.026919027,0.011637105,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.91843590972825,1.1854152393166741,16.24517464468239,2.1114983257014757,8.958899617594232,0.1588690013707958,4.456223453598397,8.038920241996557,3.440949863432055,0.5061632928124805,0.2188145661914469,0.0,0.0,3.760635843575214,0.0,,52.9081175421804,1.2317363583054572,16.87996880182826,2.1940069369842314,9.30897631766632,0.16507694410010287,4.630354213848894,8.353047957518006,3.5754079358205555,0.5259420583762138,0.22736493337153788,,53.02463191689083,1.2344488908668672,16.917141906853374,11.308094926567394,0.16544047691537642,4.640551190248296,8.3714430584006,3.5832817071684917,0.5271002891527438,0.2278656369360097
FuegoNL-7,52.54237564972495,1.2169733952658848,16.851797821004126,2.233761843690282,7.615754913072132,0.18173603583980147,3.6212279230634374,7.468723422778086,3.746050690591997,0.6685704714162135,0.21312940185960375,0.0,0.0,4.070935614377879,0.0,100.4310371826844,0,0,0,72.78483795,832.6948433395772,0,1044.6196099169035,1023.2762728398,-1.7500000000000013,0.31707862274929094,160.9765625,6.431607901975494,0,0,0,0,0,0,0,0,459.7324745329977,87.81364202868954,87.81364202868954,1.53,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.614798653,0.059788388,0.827907853,,,0.008928465,0.211098018,0.366929086,0.184038808,0.032846035,0.010470782,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.316870485117256,1.2117503009076824,16.779472057378683,2.224174823194409,7.583069065809852,0.1809560479886541,3.6056860753876427,7.436668615890576,3.7299731195426347,0.6657010523550418,0.21221467769163893,0.0,0.0,4.05346367873592,0.0,,54.527106960840406,1.2629432466955341,17.488356224965617,2.318139777080705,7.90343180333156,0.18860091768476886,3.7580158842988216,7.750846357798566,3.887553696626756,0.6938249965856311,0.2211801340916222,,54.653996375138675,1.2658822276500938,17.52905318106892,10.012649214386853,0.18903980874859005,3.7667611205869806,7.768883264751346,3.89660037889384,0.6954395888930036,0.22169483988170666
VF-137B-10,52.15536605249777,1.2290382042800143,16.640198116980937,1.960281608508758,7.531122586321656,0.15630350789496564,4.276600857916118,8.062576101729285,2.6465681902742952,0.7740524410177646,0.24255296496674228,0.0,0.0,3.918940402345564,0.0,99.59360103473387,0,0,0,75.51203909,793.5316078865304,0,1016.2538039336906,1042.088929611009,2.06,0.32819677216285514,164.453125,6.571642910727682,0,0,0,0,0,0,0,0,493.40163879813565,26.184884348159503,26.184884348159503,10.0,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.622269733,0.062722985,0.849219249,,,0.007976825,0.178947701,0.411467145,0.135065498,0.039503149,0.012378497,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.3681898341122,1.2340533844653132,16.70809966111936,1.968280680829181,7.5618538822540735,0.15694131577836398,4.294051840162529,8.095476032558972,2.657367705131265,0.777211018555107,0.24354272006105138,0.0,0.0,3.9349319249725796,0.0,,54.51324907531666,1.2846015822333148,17.392481987386123,2.04890364444643,7.871595819146475,0.16336980644805438,4.469940974599475,8.427075725628336,2.766216438899356,0.8090464454239499,0.25351850047182917,,54.62534234998712,1.2872430538102602,17.428245408089953,9.735272819298508,0.16370573683007475,4.479132324040678,8.444403962891842,2.771904492067038,0.8107100532067619,0.25403979977776797
VF-137B-10_small,49.340521808987866,0.962358436391621,18.33524731924958,1.8857509404678154,8.391653982847725,0.15224768238128936,4.903788705721202,9.148387907336767,1.7581743117402282,0.540889143770242,0.1705202201217677,0.0,0.0,3.748675014187057,0.0,99.33821547320316,0,0,0,75.51203909,726.4868549675687,0,979.6898880817274,1057.9100986221142,6.659999999999902,0.3376464596866685,169.6875,6.771692923230808,0,0,0,0,0,0,0,0,503.3766882512531,15.72049770638094,15.72049770638094,10.0,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.506263993,0.051343925,0.978225493,,,0.008122746,0.140370934,0.488086477,0.09380244,0.028857617,0.009097626,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,49.66922505498164,0.9687696037294132,18.45739550676303,1.8983136867165722,8.44755861867823,0.15326194622688658,4.936457417079348,9.209333853802294,1.7698871510476268,0.5444925109573252,0.17165621438787185,0.0,0.0,3.7736484356297653,0.0,,51.61707188051872,1.0067612332588114,19.18122760210443,1.9727586631471763,8.778841223162523,0.15927232378166453,5.130047369381062,9.570490519576381,1.8392957046320808,0.5658455320246545,0.1783879484124919,,51.719257572722,1.0087543062820568,19.219200446134924,10.57491590925724,0.15958763327252695,5.140203262041717,9.589437103774952,1.8429369360676688,0.5669657295729369,0.17874110087397688
VF137B-16A,51.581435998787114,1.2114709619668484,17.48936921847756,2.2630528964602656,8.349084747716502,0.21290217904871386,4.160043742497259,8.717006371649395,3.5390389856313327,0.8617323705256655,0.19669552962225148,0.0,0.0,3.967501483429501,0.0,102.54933448581241,0,0,0,73.7327467,799.5668748750969,0,1026.6736904452796,1037.0761955937146,0.8400000000000005,0.3162707685340574,163.125,6.521630407601901,0,0,0,0,0,0,0,0,487.7693737335744,27.345431215906974,27.345431215906974,10.0,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.584184637,0.061069717,0.881631389,,,0.010732305,0.193976064,0.439420447,0.178401394,0.043439549,0.009915335,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.29914261015838,1.1813542896608988,17.054590657433465,2.2067943276349165,8.141529917848066,0.20760951801024966,4.056626757604943,8.500305160786182,3.4510599248413016,0.8403100564683676,0.19180575925576981,0.0,0.0,3.868871020297455,0.0,,52.323470184958204,1.2288987991708016,17.740965739655913,2.295608458006216,8.469192034109051,0.21596492230324793,4.219888812979064,8.842406461887037,3.5899504785489103,0.8741289792256508,0.19952512915589324,,52.44404534593896,1.2317306960235004,17.781848345347996,10.559165267467927,0.21646259581727254,4.229613201884219,8.862783064945482,3.598223226043177,0.8761433380213404,0.19998491851012823
VF-137B-16B,52.192860668468256,1.2257870347696977,16.74150046319426,2.1224753381078774,7.446924183559571,0.15172711475961526,3.795880979136213,8.010549549469857,2.970576399019365,0.8133816684309646,0.22429774890550414,0.0,0.0,4.032754165778724,0.0,99.72871531359989,0,0,0,73.70436105,820.9902034700755,0,1035.5643592052559,1025.8997116693959,-0.8100000000000005,0.32417857708972075,162.03125,6.471617904476119,0,0,0,0,0,0,0,0,489.28413833835407,31.732637323950634,31.732637323950634,10.0,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.603951106,0.060791558,0.830276272,,,0.007524739,0.20369269,0.39727438,0.147322464,0.040338768,0.0111238,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,52.334837067083704,1.2291214530490784,16.787041135093457,2.1282489516020444,7.467181503484225,0.15213984686607548,3.8062066348693584,8.032340058006811,2.9786570394277114,0.815594250736372,0.22490788956840888,0.0,0.0,4.043724170212771,0.0,,54.54029620732494,1.2809182540903994,17.494469215198887,2.2179361726972973,7.7818583921805615,0.15855122090810395,3.9666052084191215,8.370833474461888,3.1041815802766513,0.8499644694247203,0.23438580501744719,,54.661717868507125,1.283769929513265,17.533416702860766,9.799429418177343,0.15890419942057743,3.9754359597562487,8.389469246113823,3.1110923400322554,0.8518567235010653,0.2349076121175509
VF134D-1,49.667917760346405,0.7471515616233417,17.467043666415286,2.105559178958394,8.651722028586699,0.17604547443602975,4.612904426688156,9.33458171774626,1.8996246683932985,0.46188862996317726,0.15293291698123326,0.0,0.0,3.8344162502192383,0.0,99.11178828035752,0,0,0,73.6209945,764.6840746296406,0,1002.1674413884506,1051.3549130281128,4.279999999999953,0.34050824740355073,166.328125,6.641660415103776,0,0,0,0,0,0,0,0,499.72917522056775,21.18687384724589,21.18687384724589,10.0,0,,['Intermediate SiO2 outside VolatileCalc calibration [1]'],,2.509742993,0.038970811,0.911066641,,,0.009182387,0.163466738,0.48688411,0.099082861,0.024091731,0.007976855,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,50.11302754406042,0.7538473218845311,17.623578354782843,2.1244286027837562,8.729256306135424,0.17762314401799503,4.654243967064375,9.41823559004054,1.916648565577114,0.4660279447855717,0.1543034583823994,0.0,0.0,3.868779200485037,0.0,,52.12981498338911,0.7841857365534826,18.33283527267113,2.2099257505678893,9.080563248375462,0.18477154720466343,4.841552961000011,9.797270347458294,1.993783652840893,0.48478313383483324,0.16051336610423858,,52.24545017065106,0.7859252298650052,18.373501460350354,11.09371214639184,0.18518141039847105,4.852292571019005,9.819002808846184,1.9982062955479416,0.4858584875164124,0.16086941941372038
